aDC,Adipocytes,Astrocytes,B-cells,Basophils,CD4+ memory T-cells,CD4+ naive T-cells,CD4+ T-cells,CD4+ Tcm,CD4+ Tem,CD8+ naive T-cells,CD8+ T-cells,CD8+ Tcm,CD8+ Tem,cDC,Chondrocytes,Class-switched memory B-cells,CLP,CMP,DC,Endothelial cells,Eosinophils,Epithelial cells,Erythrocytes,Fibroblasts,GMP,Hepatocytes,HSC,iDC,Keratinocytes,ly Endothelial cells,Macrophages,Macrophages M1,Macrophages M2,Mast cells,Megakaryocytes,Melanocytes,Memory B-cells,MEP,Mesangial cells,Monocytes,MPP,MSC,mv Endothelial cells,Myocytes,naive B-cells,Neurons,Neutrophils,NK cells,NKT,Osteoblast,pDC,Pericytes,Plasma cells,Platelets,Preadipocytes,pro B-cells,Sebocytes,Skeletal muscle,Smooth muscle,Tgd cells,Th1 cells,Th2 cells,Tregs,ImmuneScore,StromaScore,MicroenvironmentScore,sample,cohort
0.122626229974034,3.33889380994623e-20,0,0.0195522007516952,0.0488816099914048,0.000182155996939349,0,2.22990462682165e-19,0.0169155632374058,0.000612097904695062,0.00160939698316397,0.0242717205647868,0.00764520965827818,1.15720548117554e-18,0.0196340191604351,6.76467564884361e-18,0.00795069700777152,0.0325281869724019,1.38321376451005e-18,0.0023769137972203,0.00690130470514699,0,0.000175440038404609,0,0.0166616128596144,0.0116440480940648,0,0.014914747980778,9.22002847441524e-20,0,0.000871195386199879,0.0105931953021111,0.00953378879391941,0.00219113780397504,0.000497448958334881,0,0.00211688762862943,1.34901968050122e-20,0.0174085885307909,0,1.95308032158412e-19,0.00671512478109083,0.0382986230820425,0.00319452245599742,0.00235514925971298,0.00144918593411391,0.00287993756633153,4.99694044280001e-20,7.6913988058169e-18,0.00632718176806299,0,0.00601132860400089,4.32279341972854e-19,0.00795372870593452,0.00487534291105616,0,0.0033333394089654,0,1.01202743638071e-18,0.13376477682527,0,0,0.0124992079685892,0.0100364802673998,0.0381943195827656,0.0117814587823807,0.0499757783651463,GSM4957348,GSE162694
0.15470934472388,4.3704653121708e-20,0,0.0286002245999448,0.0280171543414014,0.016745300324097,0.0547453937103956,0.0327862818741667,0.0753619539985131,0.0413769482357212,0.00148712864995469,0.0769127647785067,0.045351413118086,0.000572982002090387,0.00330546474740734,0,0.00643526020348938,0.00995591562391138,0,0,0.0714725987987018,0,0.000699493634366209,2.75670722658202e-19,0.147756199788092,0,0,0.0124358294705204,2.65665974740353e-19,1.83301219896646e-19,0.0161033777573111,0,1.22585228401419e-20,0,0,0.00145962174883069,0.00156937883454049,0.00269149483732194,1.09219318982104e-18,0.0776154777862553,0,0,0.166425925776662,0.0332271014647441,1.31745306792825e-18,0.00753318194589378,0.00673745929396985,2.04053764671326e-19,2.98171760363628e-19,0.0128723000999351,1.51810802382281e-19,2.76264062656285e-19,0.0122167788696609,0.000566800516889553,0,0,0.000661568155948146,0,9.30053479197028e-19,0.0506283511533645,3.04991788396435e-19,0,0.00902725436554211,1.38440732230329e-17,0.0921995141684121,0.109614399293397,0.201813913461809,GSM4957349,GSE162694
0.00215555487198735,0,0,9.23292914992095e-19,0.0249073730062543,0,1.29676104915883e-18,1.80548106118673e-18,5.42277327089484e-20,0,0.0026873894662468,0.00594090399900763,0,4.78694492507511e-18,0.00666439167646354,5.70054931714805e-18,0,0.057341756394136,0,3.25072603739707e-19,0.00748759737042396,0,0.000503613187140636,8.8271699655684e-20,0.0118218278334905,0.0178736637130582,4.87343746550317e-19,0.0812789772967128,0.0279117958352545,2.40861883326531e-20,0,4.63997086782103e-20,0,0.00175501298822364,0.000464880536161805,0,7.63606721342391e-22,0,0.0290547651744963,0,0,0,0,0.0051735989737952,0.00716626082856251,6.21174766925609e-19,0.00415876741879642,0,1.56494025809646e-17,5.38730828316534e-19,0.00717463344179315,0,3.03118359028691e-18,0.00225482746507874,0.0102782529934453,1.09633200689446e-18,4.16299018271103e-18,0,0,0.200576731912053,5.68490711508237e-19,0,0.0299951054901057,0.00667176632346128,0.00427052302344631,0.00965471260195721,0.0139252356254035,GSM4957350,GSE162694
0.105025298569497,0,0,0,0.0621227160492548,0,0,0,0,2.11235843769104e-18,0.00103789476698528,3.99636387255278e-19,0.00110175199659921,9.00101215382235e-18,0.0132392533489649,0,0.000642660742894427,0.0597675352292486,1.11191056981663e-18,6.42597843318983e-22,0.015575212820511,2.06277381539195e-18,7.79706908991598e-19,0,4.58449989296028e-18,0.0336104104988752,0,0.0644636803493406,3.72800256684421e-18,0,5.46221629907432e-19,0.0121988848076785,0.00469196479415388,0.013036290917907,0,0.00051800144529218,1.23904914035477e-18,9.63567972176555e-19,0.0338952066929675,4.04281198697258e-18,1.17057514368005e-18,0.00279292777329557,1.23093941457008e-17,0.0214453167015376,0.00422423084327419,4.22672636978541e-20,0.000613597005367401,7.56541703444268e-05,2.33723163152373e-18,0,0.0250728044161089,2.33657774798757e-18,0,0.00408807508087205,0.0014772656811072,9.89734486236879e-18,0,3.14084606927485e-20,0,0.221492699623645,1.00116385034459e-19,0.0183214895905578,0.0244440517076818,0,0.00818302598534864,0.00778760641025551,0.0159706323956042,GSM4957351,GSE162694
0.0324719905937325,0,0,4.52381921418359e-19,0.0133718340036327,0.000383241959902903,0,9.66974342893716e-20,7.34960529132515e-19,2.18900510638924e-18,4.80980849015764e-20,0.0146979326667762,0.00791298931769689,0,0.0172209314762378,0,0,0.0578143106602054,6.52987218832381e-21,0,0.0113292082923606,0,0,9.17695185611755e-05,0.000266434113061204,0.0730614580050529,3.57046624107999e-18,0.151576270698875,0.00819334474037436,2.17256905058868e-21,0,0.00120279017862987,0.000362681158194603,0.00425628506135867,0,0.000544539344484922,0,0,0.0252400925055037,5.73274274084984e-19,0,0,6.16561115263392e-18,0.00520183107417015,0.00910193838671962,0,0.00575526760436057,2.76576865107092e-20,0,2.15437519919201e-19,5.79992358629743e-18,4.50190661314795e-19,8.33621210536072e-18,0,0.0193753446016834,4.93801568720594e-18,2.45064763926422e-18,0,4.04732536997729e-18,0.188608478967043,0,1.5303985033436e-18,0.0381730567888888,0.0243187778747211,0.0106004818969374,0.00579782120271091,0.0163983030996483,GSM4957352,GSE162694
0.161520411470383,0.00375929637956709,0,0,0.0311426860845058,5.06295433329077e-19,6.98231717227893e-18,1.32073556940821e-17,0.0111636035652893,0,3.8111070957281e-19,2.14097784348128e-19,0,0,0.0307619410808426,0,0,0,0.00445302590361639,0.000780918123337274,0.0656605129119664,7.23992153841732e-19,1.10358081544171e-19,0,0.0211210924524585,0.12693899509474,0.000847199394771528,0.271243384688121,0.00639355042008135,0,0.00715847553741974,0.00756473292139364,0.00927783100931263,0.00847311650509803,0,0.00657625255663381,0.00466672296009272,0,1.54508397930612e-18,0.0247503744899478,0,2.51303124346781e-18,0.00934569317521303,0.0474225724138367,9.57795710969593e-06,5.5607338815187e-18,0.00317917509783483,0.00530265783596593,0,0.0158087878471315,0,1.84118778595606e-18,0.060431757149859,0,0.00159277268416649,1.65034988460708e-17,1.54717880764049e-17,2.34784806734799e-20,0,0.125221555495532,0,0.00575227366072422,0.00359640537960303,0.0119420232993309,0.00909887258713124,0.045270450871996,0.0543693234591272,GSM4957353,GSE162694
0.261774376410513,0,0,0.00277965420500109,0.0712866851019559,0.00496069788593518,0,2.65868064387146e-19,0.0466943833290844,0.00812886369576405,0.00310802173234758,0.0358866758286024,0.0268005930957021,1.6485491800153e-19,0.0410836910039783,0,0.00851791268106359,0.00841672116689144,0,0.00782557135905897,0.046829743597799,3.07084762188303e-18,0,0,0.0629368305231262,0.0390619210425547,0.000450930088060474,0.0804198600846637,0,4.12867552125895e-19,0.00790416552898003,0.0105467680411965,0.0150866884791557,0.0170761521752579,0,0.00500559527043181,0.00255003035518036,0,0.00258778177451747,0.0241978241783749,0.00347215476600641,0.00658198062011331,0.0244960889157903,0.0444370071654491,3.54322028917106e-22,0,0.00314938198278486,0.000797217830684287,0,0.00603144993232304,9.18375659529198e-20,0.00902852369076098,0.0347992031007076,0.00312086080750982,0,9.65516807669656e-20,0,0,3.03563935476365e-19,0.0987553173909727,0,4.75321901414163e-19,0.0114816076438585,0.00222280893871862,0.0408720280203664,0.0548832870604626,0.095755315080829,GSM4957354,GSE162694
0.0401590343595732,0.000441818125563246,0,0.00829629483592541,0.0356245308602246,0.00164756608069191,4.7370462788697e-19,3.71001114645584e-19,0.0337778784515435,0,0.00663538629168909,0.0204807956499646,6.71300803043361e-22,0,0.0168138566331944,4.51104760459776e-18,0,0.0458328974411471,0,0,0.0119836423336028,0,0.00219634881438522,1.32885774016251e-21,0.0354864018156087,0.0209073042923849,0,0.0364164471066421,0.000633430623618263,0,0.00146597939539066,0.00161063904077696,0,0.00173435655757976,0,0.00108822630259691,0.00261917961014947,0,0.0172713795663798,0.0349625376075148,3.18269875703222e-18,0.00796962135462942,0.0486549371975325,0.00834232789313319,0.00512423533496455,0.00104530879417601,0.00536999154798782,2.45986865544082e-19,2.05955451212532e-18,0.0045733506242689,0,0,3.56164776899056e-18,0,0.00644917355812654,0,0,4.70582104655045e-20,1.11600910876302e-18,0.219071920525403,2.52028585841466e-19,1.56649921935716e-19,0.00922492759781415,0.00420308670581535,0.0202584863511113,0.0239559311373874,0.0442144174884987,GSM4957355,GSE162694
0.0455003970713366,8.63677760948952e-20,0,0.00373964745325683,0.0515018336131617,0,0,7.56661130371614e-19,0.0131696836154954,0,0.00592050380690015,0.0134103283462761,0.00776011366447398,0,0.00501960294391026,2.87948311974188e-18,0.00512142577121556,0.0358722427087191,0,0,0.0205423847791215,4.14774963662176e-19,0.0018963121517438,1.82264488617461e-21,0.0115845808395864,0.00887598622007621,0.000269452076103153,0.0218333684058782,0,7.44666759087802e-20,0.00474474987347205,0.00180924318631886,0.00280638251672237,0.00480107823669262,0,0.00192386034552039,0.00335898439098315,0,0.027035064057947,0.0150867480047707,2.76071147992871e-18,0.00663768857656937,0.0697179517885258,0.0155135214649852,0.0035959276303829,0.000688513824068394,0.00252669426365252,2.15632226201907e-20,1.01795342080026e-18,0.0028740602907102,0.00073667127055996,0,0.00578558945355555,0.00172435892962668,0.00448479581633035,4.54659071100574e-18,0.0029633533829712,1.40154962149881e-20,2.20748548734951e-18,0.162922192994303,5.43905890849556e-18,0.00381703135927221,0.0190815469050717,0,0.0126394793239012,0.016063482809354,0.0287029621332552,GSM4957356,GSE162694
0.0769059545769512,2.97959075169477e-19,1.65808030068269e-18,0.00594121927595061,0.0708148253703495,0,0,1.74976175060506e-18,0.0028200107706895,1.57496474794961e-19,0,0.000280882939708788,2.77763892472047e-19,2.04528529081612e-18,0.0102708130697661,6.2374104211542e-19,0.00169688948889248,0.0176256027468928,3.92089525179284e-19,0.000969651577002969,0.00651161578372131,1.58261631669216e-18,9.4061299450417e-20,0,0,0.0170757251392433,4.54694490204117e-19,0.0610390202646157,0.0177650516125899,2.2227175130777e-20,1.60602727712251e-05,0.00949162061217293,0.00663714387325921,0.00917279252193985,0.00129843494122006,0,5.04195836501256e-19,0,0.0261084902454374,0.0106753533146747,2.15496954349183e-18,9.69077980849421e-21,0,0.00622281006295842,0.00563280377852441,0.00232044965550088,0.00192561569053697,1.16959989137105e-19,1.48973916117258e-17,1.6069473091157e-18,6.6344656095992e-18,0,0,0.00229331073170542,0.00868235827346538,3.40908057753215e-18,0.00235377653520707,0,0,0.105940736269747,1.46004004672546e-18,0,0.02338297395176,0.0187607457199606,0.0119878728973702,0.00325580789186066,0.0152436807892309,GSM4957357,GSE162694
0.00280627246395828,0,1.00329153039545e-18,0.00651447086704861,0.0658203205656685,0,3.89921970342541e-20,4.04963265357645e-18,0.0162674151756661,5.00598424687054e-18,0.000641263893118124,0,3.84129946636031e-19,8.68108314833716e-18,0.00458939923672972,2.0509441041644e-18,0.00310299600880567,0.0223898129115454,0.00013486904813323,0,0.000521494655476632,1.07499944573212e-19,0,0,0.00386436030865901,0.00781015414889141,0.00151128046559962,0.0272982090979513,0.0348154482911609,0,5.39335602432598e-20,4.66659466768282e-19,0,0.00159508480877205,0.0022613655281364,0,0.00129887061002457,0.000774045819024043,0.0337630300579059,4.59050202630481e-19,0,1.16705959410044e-19,1.54179821643095e-18,0.00251301317686364,0.00135443267682713,0.00372374577343441,0.00038813389027543,0,5.12970346941207e-18,0.0108531158236779,0.0243324845178435,0.00379757458405823,0.00146332783379142,0.00486631697079549,0.00239243048845109,6.10897661229694e-19,4.33526226362453e-19,5.66769006115819e-20,0,0.136506378811406,0,0.00919615759226662,0.024509669033623,1.15328643695598e-19,0.00585055759679001,0.00219292748206782,0.00804348507885784,GSM4957358,GSE162694
0.147822721186116,6.22515375382594e-21,1.45558830078424e-19,1.60491003822208e-19,0.0671265263070589,8.76218509223013e-19,0,0,0.0161610482986809,0,0,0.00392608422358447,0,0,0.00757326071776211,5.96448080078935e-18,0.0109487922344404,2.82601960462365e-19,6.64823412928578e-19,0.000372385690121454,0.043995009405416,1.96333247814981e-19,9.15774083102656e-20,0,0.0105076468889079,0.0540399717314546,0.00132504433200534,0.128329368768891,3.07033278364862e-18,0,0.00651552885259255,0.0155299890479993,0.0130695607305888,0.0111372396873774,0.000972657292673139,0.00284488530472379,0.00318625196495246,0,0.0110630364581325,0.0070261370437406,0.00693295524307734,0,0.0131828172027323,0.0386496583069575,0.00290422567939637,0.000330884675274224,0.00128720525689373,0.00272084581954233,0,0.0135183865327487,0,0,0.0447552055445472,1.58625750890791e-20,0.00569734310616731,0.0119980828573663,0,0,0.00128711878608481,0.0596937452223495,0,0.000733560760199462,0.00858265505277501,0.0170573298582365,0.020303278211332,0.027251328147162,0.047554606358494,GSM4957359,GSE162694
1.22915994798651e-18,7.64617056369716e-20,0,9.45912238911141e-20,0.0462510973578289,4.74687583574716e-19,0,1.49717933182594e-18,0.0391842046132793,2.86105735738037e-18,0,6.81797717101279e-19,3.16509706145455e-18,0,0,4.02768308056339e-18,0.00638977672739483,0.0413925272402793,0,0,7.34259488248271e-19,0,0.00341552099414672,0,0.0093368556712939,0,0,6.26260641689506e-19,0.0339894240219148,2.56681847214392e-20,2.33616920075256e-19,1.43852445250863e-20,0.000438749823680589,0.00193255009165811,0.00217425097517088,2.85494763827234e-20,0.000659060500164168,0.00168570744641105,0.0196216330871895,3.00382296418082e-19,1.11248828574523e-18,1.28105565970416e-18,8.6003799798426e-18,0,0.000640321481938968,2.71416519411098e-19,0.000844507653183561,0,0,0.0441252676697055,0.0520892728055111,0,1.90226564024226e-17,0.00828640878307701,0,0,0.00654514454781523,0,0,0.233435034953594,8.12651501483277e-18,0.0262086816189665,0.0050697961609393,0.000998881666603327,0.00144950065011392,0.00466842783564695,0.00611792848576087,GSM4957360,GSE162694
0,0,0,1.46552883456355e-18,0.0329864015521123,0.00114503371450984,5.64145813321212e-18,0,0,6.5069858705043e-21,0,0,6.58594836444357e-19,3.65279202287888e-18,0.0416105927737591,1.81125281880716e-18,2.58482152934912e-18,0.0400185267953457,0,3.88875691090728e-20,0.0257354093879445,0,0,1.24362296500776e-05,0.0292581726117311,0.0412693374394587,7.39470024438284e-19,0.134486374188925,0.112407710257278,1.4489917720896e-19,0.00394773364475356,5.10390959751672e-19,0.000159676391978846,0.00363864662072397,1.23247852241826e-19,0.00119791527739817,0,0,0.0184667888146882,0.000398235287508765,0,0,0,0.0116828311543438,0.00558597358406624,1.98895093361427e-19,0.0056751772160112,0.00128349354840689,3.10889188383144e-19,0.00138627338247119,1.01519592242886e-17,0.00782809096023502,2.80466968296733e-18,0.00823779225206793,0.0099916654201352,0,1.23393028228996e-17,0,0,0.21643644021607,3.967018329157e-18,0,0.0346941897772492,0.0293074742755772,0.000855662365604597,0.0274967909998378,0.0283524533654424,GSM4957361,GSE162694
0.0274494736456604,0.000669559727853358,0,2.87782668297098e-21,0.0594548683234823,1.68316609946452e-20,1.5301461616188e-18,0,1.01781063117074e-18,3.55877292138691e-18,1.75640378790127e-20,0.019867275400451,0.0171221604143391,6.85761587158641e-18,0.0420869534095089,3.102261419105e-18,0,0.0568232725907017,0,0.000662060792009241,0.0118691955762119,0,4.03571973622436e-20,0,0.0201101164087202,0.0329920139945197,3.33165246652429e-19,0.10006937282207,0.0555541929237994,0,3.04814210181478e-22,0.000482951894038392,2.56798956024604e-20,0.00648712506330906,0.00245189194989993,0.00197618574178202,0,6.8820902875027e-18,0.0213987006074947,0.0196632198376842,1.78379925693029e-18,0,0,0.00790997573816437,0.00362895771143109,0,0.00389884565833399,4.78993101845953e-19,2.90738618506244e-18,1.04862470976802e-20,2.12243096319483e-18,1.90121699820852e-18,0,0,0.00849067375937925,0,1.47098830505764e-18,2.78800052581984e-19,0,0.189937667889192,0,0,0.0488195016484856,0.00836512509918602,0.0156427866909323,0.0163244358563927,0.0319672225473251,GSM4957362,GSE162694
0.0113328935578101,4.44458815091013e-20,2.54089534369958e-18,3.61401335588081e-19,0.0557729445969758,6.57043708414033e-19,7.67190811011267e-18,0,0.0104466418298105,0,0,0,0,0,0.0136393112964283,8.57222310208156e-19,0.0144592384786027,0.00670765372197756,4.59101754382386e-20,0,0.0236471730496576,0,9.86509729450741e-22,5.56155374695032e-05,9.32540289598437e-19,0.0180457134913893,0.00149098670306476,0.0900693051766525,0.0265388067414405,0,0.0033725523451728,2.38504538888856e-18,0.00113506886237703,0.00286967958368911,0,0.00194692878567581,0.00211611046180998,0,0.0300771470902931,0,3.21203512324435e-18,0,0.0282108036953315,0.0199824523024718,0.00293061058853351,1.90684283432294e-18,0.001216142829319,0.000413461099857116,0,0.00887122783653888,0,0.00371185129829247,0.032391393484112,0.00773781380073344,0,0,0,3.77862366145477e-20,2.3393905658702e-20,0.11396172020593,2.67241447613344e-20,0.00846333456364888,0.00915564332937695,0.00814378773242611,0.000275640733238081,0.0118235865248288,0.0120992272580669,GSM4957363,GSE162694
0.0193178127807138,1.87960168776061e-19,0,0,0.0918833168457658,8.32800430718115e-20,0,6.52372196767621e-20,0.0110035323979348,0,0.00460514334886796,2.02530762505347e-19,2.78772605257086e-19,2.21328518341838e-18,0.00982021742757055,0,0.00267689729506093,0.0286665154486717,1.42213211639774e-19,0.00247940677891795,0.0038973265526247,0,0,0,5.66823135464327e-18,7.47001881588373e-19,0,0.0176041864981963,0.0308060246183706,0,1.84199299775073e-19,0.000537288810789909,0.000469559946281305,0.00559259875019263,0,6.88280938479467e-21,0.00131948809315122,0,0.0207240021599085,8.181858941353e-19,9.49701408487148e-19,3.80435109746469e-19,0.00677650484814106,0.0048290946322586,0.00181055375246813,0.000928357605858217,0.000724111598770689,2.7042035069061e-19,5.38960479059219e-18,0.00996174510510914,0.0154931569544508,0.0018608808099334,0,0.00432236425013142,0,1.92814579996721e-18,0.00428540387452856,3.42895567760676e-20,1.08917661274651e-19,0.130262490618962,6.22389419208914e-18,0.0150172828693917,0.0249996233646098,0.0116959913973433,0.00201113039313858,0.00194866327631236,0.00395979366945093,548nash14,GSE162694
0.369206084446323,0,0,8.89809076564075e-19,0,0.000928664018374199,5.66287731018783e-19,0,0,0.0192695610866176,0.00115292718575227,0.000436694303371928,0.0124770133851193,0.00789140688636062,0.0515004072000573,0,0.00829099037038307,0.0206828303280703,7.45517448088233e-18,0.00785103885316526,0.0656803578696851,1.3461226201212e-18,0.00588219145170688,1.18756208234294e-21,4.07000345069026e-18,0.0409797601347776,4.65805939341411e-19,0.0336641275787603,0,0,0.0105048838037302,0.0663156438884783,0.0403974117609102,0.0384932679888253,0,0.00103052954765559,0.00154426499985301,0,0.043913640625947,0,0.0324492491723983,0.0245561334242534,0.211442776752418,0.0745714210834529,0,0,0.00027474528775823,7.48200037436913e-20,0,0,0.0594273990235463,0,0.00735122018393247,0.0141336813011103,0.00132787666042384,0,8.47544962203666e-20,0,0,0.146986079609733,1.04612904427383e-19,0.0166486645556631,0.00588358572481259,0,0.0713684174782758,0.0328401789348426,0.104208596413118,GSM4957365,GSE162694
0.176174164947855,4.61147133294653e-19,1.58816555694073e-19,0.000242979142420555,0.00747615856180856,0,5.04424179779485e-18,0.00125575719828204,0.022335723578823,0.031335802832176,1.23880324466569e-22,0,0,0.00878038749098756,0.0128309446348781,2.24390720166206e-19,0.000972003218784427,0,0,0.00113616597745502,0.149393897063334,0.00841392520459891,0.0905274923298283,1.62175538095052e-20,0.120308262596375,0,1.26240500030252e-19,0.0147179596892043,0.151272194513804,0.00586849559770348,0.0734597782921578,0.0054737623378196,0.0160431050935773,0.0058098877437419,1.91360545139485e-19,0.00190864808861789,0.00160786144376187,0,0.0187696780578452,0.0878698304447937,0.0102221325726912,0.00678136916142009,0.158154099606655,0.121059080701403,1.34801993756076e-21,0.000240010673448297,0.00157602472852707,0.000218011762864811,3.73991121254768e-19,0.0196175182526262,0,0,0.114140892907256,0.00404557893206381,8.89389323667687e-19,0,0,0,0,0,0,0.0160014150603588,0,0,0.0179751561307548,0.134851079829854,0.152826235960609,GSM4957366,GSE162694
0.0903138603283838,0,0,1.61773942853118e-19,0.0622559413270966,9.39015859986577e-19,5.68197614667778e-19,5.31659833148426e-18,0.0319208502702911,2.22564362808885e-18,0,0,7.30141459884238e-18,0,0.0203745178020164,0,0.00658928815545022,0.00445420485476481,1.49946583576651e-18,0.0032682390304158,0.0302320979674851,0.00289166299656915,0.00574362145811108,2.09063106696105e-19,0,2.3445593972948e-19,0.00157910081762581,0.0121444903619776,0.063091111523745,0,0.00315600974390825,0.0160841271167815,0.020790119715193,0.00677611793875821,0,0,0.0017717497343061,0,0.0540330931510828,7.643123582135e-18,0,0.00966553357763157,0.101844019878224,0.0426750677282897,0,0,0.000334209041713975,0.0010485420220817,7.13512422639506e-18,0.0459703764750694,0.028512620192019,0.0003610600223367,0.0603547375612444,0.00873200872369058,0,1.82214950235346e-19,0,0,0,0.0247297432105144,5.46839985413176e-19,0.0258310354849165,0,0,0.0155283807772321,0.0151160489837425,0.0306444297609746,GSM4957367,GSE162694
0.139086147789536,2.90216046640012e-19,3.22122933886058e-19,2.84472166632454e-19,0.0959029681484153,0,0,1.11467151672993e-17,0.0459622229697628,1.82086388491397e-17,0,0,8.45766919563859e-18,0,0.000309528331365968,2.08123032805808e-18,0.00125748157872193,0.00285220351910609,0,0.000267649051945297,0.0146969299976901,0.00247236217476877,0.0076711007670026,0,0,9.07095866680745e-19,0.00214565749962599,0.036553309233325,1.01113767875348e-18,1.94257420244036e-20,0.00269080863742253,0.00838600424410892,0.0173871690751078,0.00662214632283724,0.000186696858592264,0,0.00369213287355935,0,0.0291102234693823,0.00781593022782734,0,0.00132735782799798,0.11390941209529,0.0192846718217261,0.00083414486068447,0,0.000593122621991544,0,0,0.0131774628606201,0.0198190540460849,0,0.075304522561841,0.0048537562098689,1.66320260420629e-18,0,0.000394170175450383,0,0.000407953871510913,0.00875651344634353,0,0.012866329545673,0.00731914120341443,8.0523465971776e-19,0.00754180821961018,0.00734846499884505,0.0148902732184552,GSM4957368,GSE162694
0.188315038787561,0,0,0,0.0361662309400081,1.17012929719067e-18,2.94845183498926e-18,0,0.0230763419048768,0,0.00162273090024685,2.10790958771831e-18,0,1.22921649916453e-18,0.0176703798650092,0,0.00675466413873079,0.00792421085217367,0,0.00192002749367008,0.0642358230811855,4.23359278808526e-19,0.00892770894714153,0,0.000380525694032345,0.0137569539448897,0.000378591694220436,0.00535874194744646,7.75921499649392e-18,0,0.0241225948424851,0.020120813922345,0.026104885121112,0.0143682785785814,4.53607235073737e-21,3.36182533318592e-07,0.00194569272801618,0,0.0490866170923355,0,0.0110695857334382,0.0191972210180252,0.176243074131454,0.065556721585197,0,0,0.000717079530008038,0.000547963405017012,0,0.00565128345641928,0.0357707712775468,0,0.0472212174939419,0.00824652686344532,0,0,0.00446876721717269,0,0,0.0540019594162552,1.25042716674957e-17,0.0352127288583457,4.72418378204459e-18,1.16810385912048e-18,0.0224389270363135,0.0323081743876089,0.0547471014239224,GSM4957369,GSE162694
0.235445441165598,7.96098812654031e-20,0,0,0.0122272029820754,2.16551528623013e-19,8.57459409494528e-19,0,0.00241205028824981,0,3.01535014444565e-20,0,1.29420619701146e-18,3.63775120644758e-19,0.0178578044450329,6.72155429575644e-18,0.0136553929404215,0.0040015301478292,0,0.00123727998984051,0.0654070756810104,0,0.00484110139439412,0,0.0346400588219174,0.020502763037006,0,0.0554651936580052,2.10023946704318e-18,0,0.0109178616497071,0.0308228761071543,0.0270538620957677,0.0185914337757771,8.84016881394102e-19,0.000671562648218008,0.00134680064816083,6.86889439734805e-18,0.0492181915506848,0,0.0148179169623306,0.00969399860949046,0.235301412662205,0.0735070177850493,0.00243031082906425,0,0.000903037101055416,0.00124988807297811,0,0.00273483255300974,0.000379102131314707,0,0.0398968791248013,0.0213103000785603,0,0,0,0,0,0.115582376033453,5.10274131758314e-18,0.020909414363445,0,3.05789333049624e-19,0.0320853074215357,0.0500235672514639,0.0821088746729996,GSM4957370,GSE162694
0.0462636754010695,0,0,0.00112213041620579,0.0566903586619369,0,8.34535737967208e-19,1.39781040003023e-19,4.92589444254656e-19,3.823233798356e-18,0.0043903584039799,0.00685655785333577,0,0,0.0020765028687725,0,0.000331370943211498,0.0523031619962249,0,2.55710202367502e-21,2.03836180150634e-19,0,0,0,2.4295112684092e-18,0.0124995357452701,6.02177608917191e-20,0.0145459371904567,0.00821077036460871,0,0,0.00956085146252993,0.00310523425000534,0.00561082757752207,0.00121734383602729,1.31030012260116e-19,0.000957066920822982,0.000915159746676505,0.0362354803049221,0,2.48616486929683e-18,0.00674024576840578,0,0.000196348754411834,0.00503521956043239,0.0010174627789412,0.000986232616268721,0,0,0.00555752291629496,0.00245037933030984,0.00922868604821184,2.01206410694054e-18,0.00764827853446586,0.00560596126116469,0,0.00924986283448594,0,4.65329308750229e-20,0.219123168375538,0,0.00263351554201838,0.0619758039253995,0.00933781678579331,0.0125045890453992,1.31667372427992e-18,0.0125045890453992,548nash15,GSE162694
0.178957398610151,0,0,1.69133786552713e-20,0.0534167584373841,0,0,0,0.00805419151621658,1.57803547359568e-19,3.22926187607159e-20,1.97705040774727e-18,5.76982976894008e-18,2.36299056650349e-18,0.0250018392692983,8.42323519802687e-18,0.00109482985624234,0.0304406232135582,2.8003414980009e-18,0.0035260522005075,0.0271321718298527,0,0.000323598140757387,0,2.64927091673877e-18,0.0305681334122204,0,0.0529704842099612,0.0578813826980353,0,0.000709462551447901,0.0351224856833387,0.0221929363107955,0.0196824644062789,0,0.00111842074777611,0.000998903434986878,0,0.0443574737386579,0,0.00608605770398584,0.008998034663783,0.131363144256442,0.0367826403154614,1.36199597601615e-05,0,0.000356592533107185,0.00151567570572658,0,0.000850332284626366,0.0387931947159885,4.12439206813888e-19,0.0148055211290169,0.0175751398645293,0,0,7.4971794505017e-19,0,0,0.134235021294955,0,0.0203631364473263,0,0.000140442021649185,0.0308335141957058,0.0135660859149263,0.0443996001106321,GSM4957372,GSE162694
